policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
270169,FL,DUVAL COUNTY,0,59039.83,0,0,59039.83,48588.01,0,0,0,0,30.351467,-81.602631,Residential,Wood,1
936285,FL,DUVAL COUNTY,0,175753.93,0,0,175753.93,144970.63,0,0,0,0,30.351467,-81.602631,Residential,Wood,1
187543,FL,DUVAL COUNTY,0,52200,0,0,52200,64357.9,0,2610,0,0,30.351467,-81.602631,Residential,Wood,1
542204,FL,DUVAL COUNTY,0,29700,0,0,29700,42282.58,0,1485,0,0,30.351467,-81.602631,Residential,Wood,1
712934,FL,DUVAL COUNTY,0,10350,0,0,10350,13672.09,0,517.5,0,0,30.351467,-81.602631,Residential,Wood,1
178087,FL,DUVAL COUNTY,1273787.1,1273787.1,1273787.1,1273787.1,1273787.1,1748654.93,0,0,0,0,30.31305,-81.5934,Residential,Masonry,1
726547,FL,DUVAL COUNTY,706396.5,706396.5,706396.5,706396.5,706396.5,702655.42,0,0,0,0,30.33667,-81.56774,Residential,Masonry,1
707185,FL,DUVAL COUNTY,125640,125640,125640,125640,125640,186346.99,0,0,0,0,30.336,-81.60387,Residential,Wood,1
713563,FL,DUVAL COUNTY,88145.1,88145.1,88145.1,88145.1,88145.1,70892.46,0,0,0,0,30.3372,-81.56828,Residential,Wood,1
974564,FL,DUVAL COUNTY,7530.3,7530.3,7530.3,7530.3,7530.3,6620.04,0,0,0,0,30.33667,-81.56774,Residential,Wood,1
411177,FL,DUVAL COUNTY,4590,4590,4590,4590,4590,6079.32,0,0,0,0,30.31305,-81.5934,Residential,Wood,1
218570,FL,DUVAL COUNTY,0,316233.72,0,0,316233.72,265659.09,0,0,0,0,30.324799,-81.584503,Residential,Wood,3
450928,FL,DUVAL COUNTY,0,15719.22,0,0,15719.22,16907.44,0,0,0,0,30.324799,-81.584503,Residential,Wood,3
697234,FL,DUVAL COUNTY,0,1285277.4,0,1285277.4,1285277.4,1820238.13,0,0,0,0,30.325588,-81.588623,Residential,Masonry,1
474243,FL,DUVAL COUNTY,0,218219.76,0,0,218219.76,171573.1,0,0,0,0,30.325588,-81.588623,Residential,Wood,1
540104,FL,DUVAL COUNTY,0,147945.6,0,147945.6,147945.6,241447.22,0,0,0,0,30.325792,-81.585205,Residential,Wood,3
176651,FL,DUVAL COUNTY,0,4623.3,0,4623.3,4623.3,5952.96,0,0,0,0,30.325792,-81.585205,Residential,Wood,3
701538,FL,DUVAL COUNTY,0,16643.88,0,0,16643.88,19434.99,0,0,0,0,30.325792,-81.585205,Residential,Wood,3
617622,FL,DUVAL COUNTY,0,5547.96,0,0,5547.96,5816.04,0,0,0,0,30.325504,-81.585014,Residential,Wood,3
851420,FL,DUVAL COUNTY,0,3572886.24,0,0,3572886.24,5690064.29,0,0,0,0,30.326834,-81.58815,Commercial,Reinforced Masonry,1
418427,FL,DUVAL COUNTY,0,547398.72,0,0,547398.72,456941.08,0,0,0,0,30.326834,-81.58815,Residential,Masonry,1
941834,FL,DUVAL COUNTY,0,686097.72,0,0,686097.72,979335.89,0,0,0,0,30.325792,-81.585205,Residential,Masonry,3
571392,FL,DUVAL COUNTY,0,1731888.18,0,0,1731888.18,2785551.63,0,0,0,0,30.325104,-81.584717,Residential,Masonry,3
774866,FL,DUVAL COUNTY,99162,99162,99162,99162,99162,90156.21,0,0,0,0,30.3457,-81.60113,Residential,Wood,1
370192,FL,DUVAL COUNTY,417366,417366,417366,417366,417366,523650.76,20868.3,20868.3,0,0,30.32232,-81.57144,Residential,Masonry,1
487153,FL,DUVAL COUNTY,72511.2,72511.2,72511.2,72511.2,72511.2,63266.6,0,0,0,0,30.333685,-81.591133,Residential,Wood,1
982085,FL,DUVAL COUNTY,652059,652059,0,0,652059,865825.46,0,0,0,0,30.327602,-81.601143,Residential,Masonry,1
549792,FL,DUVAL COUNTY,0,270000,0,270000,270000,357747.84,0,13500,0,0,30.339,-81.55786,Residential,Wood,1
483567,FL,DUVAL COUNTY,0,90000,0,90000,90000,71974.62,0,4500,0,0,30.339,-81.55786,Residential,Wood,1
586514,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,403536.26,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
235441,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,358751.88,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
443370,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,458407.1,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
920996,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,384686.46,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
915081,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,555983.48,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
969495,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,608309.62,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
545040,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,548191.69,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
928384,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,440704.47,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
481363,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,421697.48,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
324352,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,542723.69,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
914237,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,551138.31,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
353552,FL,DUVAL COUNTY,357947.1,357947.1,357947.1,357947.1,357947.1,506426.42,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
486576,FL,DUVAL COUNTY,334530,334530,334530,334530,334530,502661.43,0,16726.5,16726.5,0,30.3349,-81.5857,Residential,Wood,4
933585,FL,DUVAL COUNTY,334530,334530,334530,334530,334530,359897.41,0,16726.5,16726.5,0,30.3349,-81.5857,Residential,Wood,4
342063,FL,DUVAL COUNTY,334530,334530,334530,334530,334530,335503.82,0,16726.5,16726.5,0,30.3349,-81.5857,Residential,Wood,4
401013,FL,DUVAL COUNTY,334530,334530,334530,334530,334530,475733.77,0,16726.5,16726.5,0,30.3349,-81.5857,Residential,Wood,4
808535,FL,DUVAL COUNTY,334530,334530,334530,334530,334530,274000.14,0,16726.5,16726.5,0,30.3349,-81.5857,Residential,Wood,4
545038,FL,DUVAL COUNTY,334530,334530,334530,334530,334530,295648.58,0,16726.5,16726.5,0,30.3349,-81.5857,Residential,Wood,4
785972,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,233683.92,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
510173,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,359982,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
853216,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,354165.13,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
495035,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,363167.68,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
217355,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,310998.2,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
672610,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,547812.61,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
281231,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,320198.2,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
364437,FL,DUVAL COUNTY,315414,315414,315414,315414,315414,260670.75,0,15770.7,15770.7,0,30.3349,-81.5857,Residential,Wood,4
711740,FL,DUVAL COUNTY,0,66846.48,0,0,66846.48,93838.82,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
815634,FL,DUVAL COUNTY,0,66846.48,0,0,66846.48,61713.34,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
706146,FL,DUVAL COUNTY,0,66846.48,0,0,66846.48,98841.88,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
422556,FL,DUVAL COUNTY,0,173056.03,0,0,173056.03,154540.77,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
786106,FL,DUVAL COUNTY,0,1329.52,0,0,1329.52,1171.44,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
718518,FL,DUVAL COUNTY,0,2073.13,0,0,2073.13,1622.21,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
288192,FL,DUVAL COUNTY,0,959.62,0,0,959.62,1172.76,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
340355,FL,DUVAL COUNTY,0,3271.7,0,0,3271.7,3712.23,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
860868,FL,DUVAL COUNTY,0,3271.7,0,0,3271.7,3081.84,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
230754,FL,DUVAL COUNTY,0,2224.15,0,0,2224.15,1757.97,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
230159,FL,DUVAL COUNTY,0,5838.02,0,0,5838.02,4638.16,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
957652,FL,DUVAL COUNTY,0,6034.91,0,0,6034.91,6899.71,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
973610,FL,DUVAL COUNTY,0,8723.58,0,0,8723.58,8393.33,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
478749,FL,DUVAL COUNTY,0,6919.98,0,0,6919.98,8142.05,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
904934,FL,DUVAL COUNTY,0,6919.98,0,0,6919.98,7585.68,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
782326,FL,DUVAL COUNTY,0,15331.01,0,0,15331.01,24941.79,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
577375,FL,DUVAL COUNTY,0,11101.18,0,0,11101.18,14888.01,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
868013,FL,DUVAL COUNTY,0,16479.11,0,0,16479.11,20550.85,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
688940,FL,DUVAL COUNTY,0,13959.42,0,0,13959.42,12751.93,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
137828,FL,DUVAL COUNTY,0,14038.74,0,0,14038.74,17623.96,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
775415,FL,DUVAL COUNTY,0,13039.29,0,0,13039.29,16399.39,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
667856,FL,DUVAL COUNTY,0,14220.01,0,0,14220.01,16210.81,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
532175,FL,DUVAL COUNTY,0,14219.07,0,0,14219.07,12119.47,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
243790,FL,DUVAL COUNTY,0,13931.25,0,0,13931.25,24123.36,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
357518,FL,DUVAL COUNTY,0,14679.79,0,0,14679.79,16992.15,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
814817,FL,DUVAL COUNTY,0,11815.02,0,0,11815.02,11570.4,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
952618,FL,DUVAL COUNTY,0,11815.02,0,0,11815.02,14410.54,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
214492,FL,DUVAL COUNTY,0,17063.87,0,0,17063.87,14254.81,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
345348,FL,DUVAL COUNTY,0,52151.27,0,0,52151.27,41611.5,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
908821,FL,DUVAL COUNTY,0,52151.27,0,0,52151.27,64263.14,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
348975,FL,DUVAL COUNTY,0,47705.83,0,0,47705.83,62399.23,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
156178,FL,DUVAL COUNTY,0,52327.97,0,0,52327.97,73599.28,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
274358,FL,DUVAL COUNTY,0,52327.97,0,0,52327.97,54341.65,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
781421,FL,DUVAL COUNTY,0,56043.96,0,0,56043.96,97165.44,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
286390,FL,DUVAL COUNTY,0,7748.44,0,0,7748.44,6536.35,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
248051,FL,DUVAL COUNTY,0,7748.44,0,0,7748.44,9757.46,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
720081,FL,DUVAL COUNTY,0,7748.44,0,0,7748.44,7906.43,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
762222,FL,DUVAL COUNTY,0,52560.76,0,0,52560.76,77805.17,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
282336,FL,DUVAL COUNTY,0,52560.76,0,0,52560.76,94268.78,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
164535,FL,DUVAL COUNTY,0,4751.28,0,0,4751.28,5226.6,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
145837,FL,DUVAL COUNTY,0,11455.22,0,0,11455.22,18774.55,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
480654,FL,DUVAL COUNTY,0,3385.44,0,0,3385.44,5682.86,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
972646,FL,DUVAL COUNTY,0,4643.28,0,0,4643.28,7257.79,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
990168,FL,DUVAL COUNTY,0,4643.28,0,0,4643.28,7822.45,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
558499,FL,DUVAL COUNTY,0,2971.58,0,0,2971.58,5076.75,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
493218,FL,DUVAL COUNTY,0,2883.65,0,0,2883.65,4235.04,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
120729,FL,DUVAL COUNTY,0,2883.65,0,0,2883.65,3082.78,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
384210,FL,DUVAL COUNTY,0,2883.65,0,0,2883.65,3174.61,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
803204,FL,DUVAL COUNTY,0,3396.91,0,0,3396.91,2809.29,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
639710,FL,DUVAL COUNTY,0,41290.56,0,0,41290.56,59635.96,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
869975,FL,DUVAL COUNTY,202151.7,202151.7,202151.7,202151.7,202151.7,256794.11,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
246939,FL,DUVAL COUNTY,592596,592596,592596,592596,592596,530170.75,0,29629.8,29629.8,0,30.3349,-81.5857,Residential,Masonry,4
585895,FL,DUVAL COUNTY,324972,324972,324972,324972,324972,414378.3,0,16248.6,16248.6,0,30.3349,-81.5857,Residential,Wood,4
100958,FL,DUVAL COUNTY,0,201339.27,0,0,201339.27,187409.81,0,0,0,0,30.1604,-81.59892,Residential,Wood,3
582610,FL,DUVAL COUNTY,0,201339.27,0,0,201339.27,317185.26,0,0,0,0,30.186225,-81.570755,Residential,Wood,3
346628,FL,DUVAL COUNTY,0,214644.01,0,0,214644.01,250241.21,0,0,0,0,30.31214,-81.659955,Residential,Wood,3
387611,FL,DUVAL COUNTY,0,214644.01,0,0,214644.01,221193.87,0,0,0,0,30.29621,-81.653235,Residential,Wood,3
289968,FL,DUVAL COUNTY,0,688.18,0,0,688.18,746.37,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
940108,FL,DUVAL COUNTY,0,688.18,0,0,688.18,875.6,0,0,0,0,30.310825,-81.706115,Residential,Wood,3
621457,FL,DUVAL COUNTY,0,688.18,0,0,688.18,541.32,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
456295,FL,DUVAL COUNTY,0,688.18,0,0,688.18,756.18,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
911398,FL,DUVAL COUNTY,0,688.18,0,0,688.18,670,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
730900,FL,DUVAL COUNTY,0,688.18,0,0,688.18,561.55,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
480618,FL,DUVAL COUNTY,0,688.18,0,0,688.18,1008.63,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
445793,FL,DUVAL COUNTY,0,688.18,0,0,688.18,618.47,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
337519,FL,DUVAL COUNTY,0,688.18,0,0,688.18,618.03,0,0,0,0,30.37311,-81.61484,Residential,Wood,3
109836,FL,DUVAL COUNTY,3032753.4,3032753.4,3032753.4,3032753.4,3032753.4,4508142.44,0,0,0,0,30.3349,-81.5857,Commercial,Reinforced Masonry,4
645592,FL,DUVAL COUNTY,0,3769770.78,0,0,3769770.78,3042928.82,0,0,0,0,30.3349,-81.5857,Commercial,Reinforced Masonry,4
479355,FL,DUVAL COUNTY,0,4038541.74,0,0,4038541.74,6348514.92,0,0,0,0,30.3349,-81.5857,Commercial,Reinforced Masonry,4
139324,FL,DUVAL COUNTY,0,348293.52,0,0,348293.52,542267.93,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
376425,FL,DUVAL COUNTY,0,348293.52,0,0,348293.52,550760.72,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
318078,FL,DUVAL COUNTY,345521.7,345521.7,345521.7,345521.7,345521.7,376671.17,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
164472,FL,DUVAL COUNTY,0,12240000,0,0,12240000,11160000,0,0,0,0,30.3349,-81.5857,Commercial,Reinforced Concrete,4
192618,FL,DUVAL COUNTY,0,338162.04,0,0,338162.04,496554.43,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
564766,FL,DUVAL COUNTY,0,2956384.98,0,0,2956384.98,3642857.57,0,0,0,0,30.1395,-81.609375,Commercial,Reinforced Masonry,4
405806,FL,DUVAL COUNTY,0,559238.58,0,0,559238.58,515137.03,0,0,0,0,30.3349,-81.5857,Residential,Masonry,4
562814,FL,DUVAL COUNTY,0,9940.32,0,0,9940.32,9443.3,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
782849,FL,DUVAL COUNTY,0,877137.66,0,0,877137.66,1154927.16,0,0,0,0,30.316031,-81.559944,Residential,Masonry,1
341345,FL,DUVAL COUNTY,0,1362301.74,0,0,1362301.74,1629743.37,0,0,0,0,30.31579,-81.560013,Residential,Masonry,1
623931,FL,DUVAL COUNTY,1911.6,1911.6,1911.6,1911.6,1911.6,2803.63,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
969793,FL,DUVAL COUNTY,0,2097.98,0,0,2097.98,2740.24,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
208365,FL,DUVAL COUNTY,1433.7,1433.7,1433.7,1433.7,1433.7,1489.43,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
420037,FL,DUVAL COUNTY,11469.6,11469.6,11469.6,11469.6,11469.6,10889.24,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
397663,FL,DUVAL COUNTY,1911.6,1911.6,1911.6,1911.6,1911.6,1766.89,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
895362,FL,DUVAL COUNTY,0,382.32,0,0,382.32,532.65,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
324149,FL,DUVAL COUNTY,1911.6,1911.6,1911.6,1911.6,1911.6,2883.11,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
587133,FL,DUVAL COUNTY,0,109443.88,0,0,109443.88,100609.02,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
963719,FL,DUVAL COUNTY,0,222126.96,0,0,222126.96,267298.7,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
178523,FL,DUVAL COUNTY,0,2265.25,0,0,2265.25,2696.25,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
729670,FL,DUVAL COUNTY,0,2102.76,0,0,2102.76,3525.99,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
568470,FL,DUVAL COUNTY,0,1051.38,0,0,1051.38,1145.24,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
174733,FL,DUVAL COUNTY,0,3154.14,0,0,3154.14,3775.2,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
412946,FL,DUVAL COUNTY,3345.3,3345.3,3345.3,3345.3,3345.3,2739.8,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
483716,FL,DUVAL COUNTY,0,21500.72,0,0,21500.72,28939.67,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
295759,FL,DUVAL COUNTY,0,1954.61,0,0,1954.61,2154.18,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
946869,FL,DUVAL COUNTY,0,2270.03,0,0,2270.03,3505.83,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
409180,FL,DUVAL COUNTY,0,1954.61,0,0,1954.61,3153.71,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
667670,FL,DUVAL COUNTY,0,2289.14,0,0,2289.14,2518.62,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
916933,FL,DUVAL COUNTY,0,476.94,0,0,476.94,336.26,0,0,0,0,30.3349,-81.5857,Residential,Wood,4
853616,FL,DUVAL COUNTY,265500,265500,265500,265500,265500,434190.2,0,13275,0,0,30.327126,-81.571503,Residential,Wood,1
925630,FL,DUVAL COUNTY,0,58193.1,0,58193.1,58193.1,46239.19,0,0,0,0,30.332798,-81.603058,Residential,Wood,1
723876,FL,DUVAL COUNTY,0,390824.86,0,0,390824.86,674501.18,0,0,0,0,30.34297,-81.57482,Residential,Masonry,1
735617,FL,DUVAL COUNTY,0,249013.26,0,0,249013.26,207428.05,0,0,0,0,30.332798,-81.603058,Residential,Wood,1
856749,FL,DUVAL COUNTY,0,2900073.92,0,0,2900073.92,3445566.23,0,0,0,0,30.332798,-81.603058,Commercial,Reinforced Masonry,1
102437,FL,DUVAL COUNTY,0,12996.18,0,0,12996.18,14837.61,0,0,0,0,30.332798,-81.603058,Residential,Wood,1
114994,FL,DUVAL COUNTY,0,280124.96,0,0,280124.96,408220.5,0,0,0,0,30.332798,-81.603058,Residential,Wood,1
383160,FL,DUVAL COUNTY,0,616274.9,0,0,616274.9,690010.96,0,0,0,0,30.34297,-81.57482,Residential,Masonry,1
797429,FL,DUVAL COUNTY,0,325839.79,0,0,325839.79,526057.92,0,0,0,0,30.34297,-81.57482,Residential,Wood,1
672755,FL,DUVAL COUNTY,0,3111003.13,0,0,3111003.13,3063700.32,0,0,0,0,30.34297,-81.57482,Commercial,Reinforced Masonry,1
431116,FL,DUVAL COUNTY,0,3675704.81,0,0,3675704.81,4451072.69,0,0,0,0,30.34297,-81.57482,Commercial,Reinforced Masonry,1
422031,FL,DUVAL COUNTY,0,1115561.73,0,0,1115561.73,1594963.22,0,0,0,0,30.34297,-81.57482,Residential,Masonry,1
459768,FL,DUVAL COUNTY,0,20201.32,0,0,20201.32,14341.5,0,0,0,0,30.34297,-81.57482,Residential,Wood,1
559563,FL,DUVAL COUNTY,0,89783.64,0,0,89783.64,141157.12,0,0,0,0,30.34297,-81.57482,Residential,Wood,1
928718,FL,DUVAL COUNTY,0,41150.84,0,0,41150.84,62220.06,0,0,0,0,30.34297,-81.57482,Residential,Wood,1
773847,FL,DUVAL COUNTY,0,76316.09,0,0,76316.09,76629.6,0,0,0,0,30.34297,-81.57482,Residential,Wood,1
383345,FL,DUVAL COUNTY,0,151509.89,0,0,151509.89,110602.22,0,0,0,0,30.34297,-81.57482,Residential,Wood,1
724935,FL,DUVAL COUNTY,0,722812.34,0,0,722812.34,1245096.3,0,0,0,0,30.320848,-81.569672,Residential,Masonry,3
107311,FL,DUVAL COUNTY,0,1014504.42,0,0,1014504.42,1219155.33,0,0,0,0,30.340317,-81.573219,Residential,Masonry,1
690183,FL,DUVAL COUNTY,0,2083085.2,0,0,2083085.2,2353650.88,0,0,0,0,30.478387,-81.60792,Commercial,Reinforced Masonry,1
308802,FL,DUVAL COUNTY,0,67387.61,0,0,67387.61,69131.6,0,0,0,0,30.336248,-81.59227,Residential,Wood,1
104318,FL,DUVAL COUNTY,1203021.9,1203021.9,1203021.9,1203021.9,1203021.9,1033791.61,0,0,0,0,30.29326,-81.60142,Residential,Masonry,1
729918,FL,DUVAL COUNTY,246240,246240,246240,246240,246240,222801.89,0,0,0,0,30.26961,-81.58499,Residential,Wood,1
871118,FL,DUVAL COUNTY,237870,237870,237870,237870,237870,414517.97,0,0,0,0,30.29558,-81.57087,Residential,Wood,1
941750,FL,DUVAL COUNTY,214245,214245,214245,214245,214245,273376.62,0,0,0,0,30.29326,-81.60142,Residential,Wood,1
193814,FL,DUVAL COUNTY,0,12240000,0,0,12240000,10890000,0,0,0,0,30.263445,-81.596835,Commercial,Reinforced Concrete,3
665105,FL,DUVAL COUNTY,95967.9,95967.9,95967.9,95967.9,95967.9,85913.34,0,0,0,0,30.25556,-81.609558,Residential,Wood,1
423821,FL,DUVAL COUNTY,0,3371597.58,0,0,3371597.58,2682695.91,0,0,0,0,30.24625,-81.5991,Commercial,Reinforced Masonry,1
450754,FL,DUVAL COUNTY,0,4342609.82,0,0,4342609.82,3745066.71,0,0,0,0,30.253864,-81.567955,Commercial,Reinforced Masonry,1
759085,FL,DUVAL COUNTY,0,4342609.82,0,0,4342609.82,5541908.37,0,0,0,0,30.253864,-81.567955,Commercial,Reinforced Masonry,1
384023,FL,DUVAL COUNTY,0,4342609.82,0,0,4342609.82,3742634.85,0,0,0,0,30.253864,-81.567955,Commercial,Reinforced Masonry,1
587906,FL,DUVAL COUNTY,763848,763848,763848,763848,763848,986601.35,38192.4,38192.4,0,0,30.28382,-81.59105,Residential,Masonry,1
726892,FL,DUVAL COUNTY,512700.3,512700.3,512700.3,512700.3,512700.3,691136.41,0,0,0,0,30.273308,-81.591011,Residential,Masonry,1
646948,FL,DUVAL COUNTY,406664.1,406664.1,406664.1,406664.1,406664.1,380949.92,0,0,0,0,30.27001,-81.593964,Residential,Masonry,1
604994,FL,DUVAL COUNTY,58429.8,58429.8,58429.8,58429.8,58429.8,93478.33,0,0,0,0,30.273308,-81.591011,Residential,Wood,1
800258,FL,DUVAL COUNTY,54000,54000,54000,54000,54000,74530.8,2700,2700,0,0,30.26011,-81.60928,Residential,Wood,1
827229,FL,DUVAL COUNTY,42966.9,42966.9,42966.9,42966.9,42966.9,60879.63,0,0,0,0,30.270136,-81.597229,Residential,Wood,1
854632,FL,DUVAL COUNTY,16604.1,16604.1,16604.1,16604.1,16604.1,27085.14,0,0,0,0,30.253614,-81.58403,Residential,Wood,1
830494,FL,DUVAL COUNTY,7638.3,7638.3,7638.3,7638.3,7638.3,9480.17,0,0,0,0,30.273308,-81.591011,Residential,Wood,1
527932,FL,DUVAL COUNTY,7638.3,7638.3,7638.3,7638.3,7638.3,9511.33,0,0,0,0,30.302753,-81.585602,Residential,Wood,1
902255,FL,DUVAL COUNTY,4774.5,4774.5,4774.5,4774.5,4774.5,6653.74,0,0,0,0,30.273308,-81.591011,Residential,Wood,1
759002,FL,DUVAL COUNTY,900000,900000,900000,900000,900000,1368187.2,0,45000,0,0,30.27346,-81.60697,Residential,Masonry,1
180762,FL,DUVAL COUNTY,362746.8,362746.8,0,0,362746.8,262692.53,0,0,0,0,30.261406,-81.607727,Residential,Masonry,1
901112,FL,DUVAL COUNTY,626767.2,626767.2,0,0,626767.2,946664.16,0,0,0,0,30.256905,-81.610695,Residential,Masonry,1
